experimento,fitness
GWO V3-STD_TENT,32.0
GWO V3-STD_TENT,32.0
GWO V3-STD_TENT,32.0
GWO V3-STD_TENT,32.0
GWO V3-STD_TENT,33.0
GWO V3-STD_TENT,32.0
GWO V3-STD_TENT,33.0
GWO V3-STD_TENT,32.0
GWO V3-STD_TENT,32.0
GWO V3-STD_TENT,33.0
GWO V3-STD_TENT,32.0
GWO V3-STD_CIRCLE,31.0
GWO V3-STD_CIRCLE,31.0
GWO V3-STD_CIRCLE,30.0
GWO V3-STD_CIRCLE,31.0
GWO V3-STD_CIRCLE,32.0
GWO V3-STD_CIRCLE,31.0
GWO V3-STD_CIRCLE,30.0
GWO V3-STD_CIRCLE,30.0
GWO V3-STD_CIRCLE,31.0
GWO V3-STD_CIRCLE,30.0
GWO V3-STD_CIRCLE,31.0
GWO V3-STD_CIRCLE,31.0
GWO V3-STD_CIRCLE,32.0
GWO V3-STD_CIRCLE,30.0
GWO V3-STD_CIRCLE,31.0
GWO V3-STD_CIRCLE,31.0
GWO V3-STD_CIRCLE,31.0
GWO V3-STD_CIRCLE,32.0
GWO V3-STD_CIRCLE,31.0
GWO V3-STD_CIRCLE,31.0
GWO V3-STD_CIRCLE,32.0
GWO V3-STD_CIRCLE,31.0
GWO V3-STD_CIRCLE,32.0
GWO V3-STD_CIRCLE,31.0
GWO V3-STD_CIRCLE,31.0
GWO V3-STD_CIRCLE,31.0
GWO V3-STD_CIRCLE,31.0
GWO V3-STD_CIRCLE,31.0
GWO V3-STD_CIRCLE,31.0
GWO V3-STD_CIRCLE,31.0
GWO V3-STD_CIRCLE,29.0
GWO V3-ELIT,25.0
GWO V3-ELIT,28.0
GWO V3-ELIT,25.0
GWO V3-ELIT,27.0
GWO V3-ELIT,28.0
GWO V3-ELIT,24.0
GWO V3-ELIT,26.0
GWO V3-ELIT,23.0
GWO V3-ELIT,24.0
GWO V3-ELIT,23.0
GWO V3-ELIT,27.0
GWO V3-ELIT,24.0
GWO V3-ELIT,28.0
GWO V3-ELIT,28.0
GWO V3-ELIT,23.0
GWO V3-ELIT,28.0
GWO V3-ELIT,25.0
GWO V3-ELIT,26.0
GWO V3-ELIT,26.0
GWO V3-ELIT,24.0
GWO V3-ELIT,28.0
GWO V3-ELIT,24.0
GWO V3-ELIT,25.0
GWO V3-ELIT,23.0
GWO V3-ELIT,27.0
GWO V3-ELIT,23.0
GWO V3-ELIT,27.0
GWO V3-ELIT,28.0
GWO V3-ELIT,26.0
GWO V3-ELIT,28.0
GWO V3-ELIT,28.0
GWO V3-ELIT_LOG,28.0
GWO V3-ELIT_LOG,23.0
GWO V3-ELIT_LOG,28.0
GWO V3-ELIT_LOG,25.0
GWO V3-ELIT_LOG,23.0
GWO V3-ELIT_LOG,23.0
GWO V3-ELIT_LOG,25.0
GWO V3-ELIT_LOG,28.0
GWO V3-ELIT_LOG,28.0
GWO V3-ELIT_LOG,28.0
GWO V3-ELIT_LOG,23.0
GWO V3-ELIT_LOG,26.0
GWO V3-ELIT_LOG,28.0
